session_id,entity_id,entity_type,timestamp,label,blended_score,if_score,lstm_ae_score,predicted_attack_type,classifier_confidence,entity_type_code,hour_of_day,day_of_week,is_weekend,is_off_hours,geo_velocity_kmh,impossible_travel_flag,is_new_device,is_spoofed_device,is_new_resource,failed_auth_rate_10,failed_auth_rate_50,resource_diversity_10,resource_diversity_50,session_duration_zscore,cmd_seq_length,cmd_rarity_score,auth_method_code,explanation
SES_0062838,USR_0037,user,2026-03-14 20:37:29,normal,0.5495408434849662,0.6325443305932845,0.46653736,impossible_travel,0.5505,0,20,5,1,0,1298.2779017161797,1,0,0,0,0.0,0.04,5,7,-0.9910678736548,20,0.9355219841414484,2,Flagged due to geo-velocity (1298 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0000106,USR_0038,user,2026-01-01 07:47:34,normal,0.4457322241165501,0.8895723665384229,0.0018920817,lateral_movement,0.4761,0,7,3,0,0,0.0,0,0,0,1,0.5,0.5,2,2,-962.77,11,0.9354914975472656,4,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000419,USR_0038,user,2026-01-01 13:09:19,normal,0.3986458404674015,0.7959504820145307,0.0013411989,device_spoofing,0.2988,0,13,3,0,0,0.0,0,1,0,1,0.25,0.25,3,3,0.4456224497477838,13,0.935503898325112,4,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0000966,USR_0038,user,2026-01-02 07:08:44,normal,0.3791440417156083,0.7567100846868927,0.0015779987,lateral_movement,0.5593,0,7,4,0,0,0.0,0,0,0,1,0.3333333333333333,0.3333333333333333,4,4,0.7055901278819817,15,0.935480881699216,4,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0014523,USR_0038,user,2026-01-17 15:31:49,normal,0.3794995824606889,0.7564732295061993,0.0025259354,impossible_travel,0.5958,0,15,5,1,0,26174.086224607214,1,0,0,0,0.0,0.02,4,5,-0.1020215426847258,15,0.9355626526576044,4,Flagged due to geo-velocity (26174 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0000174,USR_0039,user,2026-01-01 09:02:46,normal,0.4722239076693525,0.9430249246438932,0.0014228907,brute_force,0.3061,0,9,3,0,0,0.0,0,1,0,1,1.0,1.0,1,1,0.0,13,0.9354003123822696,3,Flagged due to high auth failure rate (100%) + failed auth rate (last 50) + new device fingerprint
SES_0000387,USR_0039,user,2026-01-01 12:41:40,normal,0.4373431342576538,0.8724578478218804,0.0022284207,lateral_movement,0.3674,0,12,3,0,0,0.0,0,0,0,1,0.5,0.5,2,2,693.54,14,0.935581814282119,3,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000403,USR_0039,user,2026-01-01 12:51:28,normal,0.3975251889331807,0.7944012501063907,0.00064912776,device_spoofing,0.3307,0,12,3,0,0,0.0,0,1,0,1,0.25,0.25,3,3,0.4408790318399502,10,0.9352494062444856,3,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0000898,USR_0039,user,2026-01-01 21:49:41,normal,0.441269907700196,0.6951126522763075,0.18742716,lateral_movement,0.5736,0,21,3,0,1,0.0,0,0,0,1,0.125,0.125,5,5,-3.556254080758212,18,0.9354802549171056,3,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0002542,USR_0039,user,2026-01-03 21:10:01,normal,0.3587252526065638,0.541926806883202,0.1755237,lateral_movement,0.5314,0,21,5,1,1,0.0,0,0,0,0,0.1,0.1,5,5,-0.1472536872268126,18,0.9353524877946238,3,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0004199,USR_0039,user,2026-01-05 18:25:27,normal,0.3785962952987264,0.7561498305037564,0.0010427601,impossible_travel,0.4771,0,18,0,0,0,1799.588021311675,1,0,0,1,0.0,0.0526315789473684,6,6,0.6463024582858998,13,0.9353769471320046,3,Flagged due to geo-velocity (1800 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0016680,USR_0039,user,2026-01-19 21:32:55,normal,0.4096289079552201,0.8133803229610737,0.005877493,impossible_travel,0.4841,0,21,0,0,1,6948.474372750274,1,0,0,0,0.0,0.0,6,8,-0.9770482135201494,15,0.9355258171551228,3,Flagged due to geo-velocity (6948 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0019274,USR_0039,user,2026-01-22 21:09:10,normal,0.415676014562398,0.8284777364587036,0.0028742927,impossible_travel,0.5292,0,21,3,0,1,17987.114164755796,1,0,0,0,0.0,0.0,5,9,-0.0003298930606465,14,0.9355028810625156,3,Flagged due to geo-velocity (17987 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0031875,USR_0039,user,2026-02-06 21:42:15,normal,0.3591589537106627,0.717564680905954,0.0007532265,impossible_travel,0.5277,0,21,4,0,1,3342.7694880255285,1,0,0,0,0.0,0.02,6,6,-0.4460572974918561,14,0.9354304567340574,3,Flagged due to geo-velocity (3343 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0035695,USR_0039,user,2026-02-11 12:40:02,normal,0.3992857660100515,0.7980768225488625,0.0004947095,impossible_travel,0.3902,0,12,2,0,0,24095.335163126623,1,1,0,0,0.0,0.0,5,6,0.8890284724016256,12,0.9355821070100276,3,Flagged due to geo-velocity (24095 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0059328,USR_0039,user,2026-03-10 21:24:20,normal,0.4051123506120532,0.8093085983230053,0.0009161029,impossible_travel,0.5642,0,21,1,0,1,21943.63280178804,1,0,0,0,0.0,0.08,5,6,0.9565441485353938,9,0.9354845138211884,3,Flagged due to geo-velocity (21944 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0062389,USR_0039,user,2026-03-14 12:20:58,normal,0.4490097324720275,0.8608101590317988,0.037209306,impossible_travel,0.5199,0,12,5,1,0,43313.16835656899,1,0,0,0,0.0,0.04,6,7,1.608552421591693,18,0.9354387105131288,3,Flagged due to geo-velocity (43313 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0068110,USR_0039,user,2026-03-20 21:29:31,normal,0.3614753940462267,0.705580163624723,0.017370624,impossible_travel,0.6119,0,21,4,0,1,3281.728106860631,1,0,0,0,0.0,0.06,4,5,-0.0169086116346105,17,0.93546345091709,3,Flagged due to geo-velocity (3282 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0001274,USR_0040,user,2026-01-02 13:06:31,normal,0.3617129943227301,0.723066907302411,0.00035908134,impossible_travel,0.6268,0,13,4,0,0,14042.905481849488,1,0,0,0,0.0,0.0,2,2,1.4565101929934638,9,0.9354776031466392,0,Flagged due to geo-velocity (14043 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0002529,USR_0040,user,2026-01-03 20:57:27,normal,0.3800620495430588,0.7593320910181707,0.00079200807,impossible_travel,0.598,0,20,5,1,0,9869.384585160658,1,0,0,0,0.0,0.0,4,4,0.9447154065389164,11,0.9352258821914372,0,Flagged due to geo-velocity (9869 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0051121,USR_0040,user,2026-03-01 13:38:46,normal,0.3629017496272377,0.725512346455439,0.0002911528,impossible_travel,0.6341,0,13,6,1,0,10391.887176511204,1,0,0,0,0.0,0.04,3,4,-0.7625883983881552,11,0.9353106950154516,0,Flagged due to geo-velocity (10392 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0005240,USR_0041,user,2026-01-06 21:37:48,normal,0.4330353402490327,0.864797992227519,0.0012726883,impossible_travel,0.4517,0,21,1,0,1,2077.24829729147,1,0,0,1,0.0,0.0227272727272727,7,8,-1.344184215541259,14,0.935372806555342,0,Flagged due to geo-velocity (2077 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0020989,USR_0041,user,2026-01-24 21:37:20,normal,0.3757056402254179,0.5100050185299069,0.24140626,lateral_movement,0.5606,0,21,5,1,1,0.0,0,0,0,0,0.1,0.06,5,6,0.7846618336128816,19,0.9355422606695952,0,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0029493,USR_0041,user,2026-02-04 08:27:20,normal,0.3926718110167432,0.7666077513145305,0.01873587,impossible_travel,0.7518,0,8,2,0,0,23812.975537756967,1,0,0,0,0.0,0.04,5,7,-1.4072517464762837,17,0.9355326238386734,0,Flagged due to geo-velocity (23813 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0029499,USR_0041,user,2026-02-04 08:35:51,impossible_travel,0.3941284425387775,0.7870284724642824,0.0012284126,impossible_travel,0.9854,0,8,2,0,0,108021.57348462287,1,0,0,0,0.0,0.04,4,7,-4.089384283143492,5,0.935623016596226,0,Flagged due to geo-velocity (108022 km/h) + rare command sequence (rarity=0.94) + command sequence length
SES_0029514,USR_0041,user,2026-02-04 09:07:25,normal,0.4106403464471982,0.7360269252251956,0.08525377,impossible_travel,0.6269,0,9,2,0,0,29144.15208587239,1,0,0,0,0.0,0.04,4,7,-0.7977971020754381,17,0.9356411904413062,0,Flagged due to geo-velocity (29144 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0039606,USR_0041,user,2026-02-15 21:44:15,normal,0.4019139524921995,0.5528699093312466,0.250958,lateral_movement,0.5266,0,21,6,1,1,0.0,0,0,0,0,0.1,0.08,5,7,1.0325039316140647,18,0.9354624960906476,0,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0043739,USR_0041,user,2026-02-20 20:05:13,normal,0.4059905528670473,0.4985643266928043,0.31341678,lateral_movement,0.4158,0,20,4,0,0,846.3641891478537,0,0,0,0,0.0,0.02,7,9,1.0455290311880283,18,0.9354343712523652,0,Flagged due to resource diversity spike (7 unique resources) + rare command sequence (rarity=0.94) + new device fingerprint
SES_0043753,USR_0041,user,2026-02-20 20:19:30,normal,0.3585402181537911,0.7158711277978674,0.0012093085,impossible_travel,0.4838,0,20,4,0,0,4086.645291358015,1,0,0,0,0.0,0.02,8,9,0.4645143431033736,14,0.9354948224353832,0,Flagged due to geo-velocity (4087 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0069229,USR_0041,user,2026-03-22 09:23:45,normal,0.363499561514808,0.7206244351418879,0.006374688,impossible_travel,0.5988,0,9,6,1,0,3382.113315074065,1,0,0,0,0.1,0.04,5,6,-0.9872787640762194,16,0.9354350542841522,0,Flagged due to geo-velocity (3382 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0069751,USR_0041,user,2026-03-22 18:26:17,normal,0.3878417184212731,0.6102458874899004,0.16543755,impossible_travel,0.6339,0,18,6,1,0,1315.2326844729423,1,0,0,0,0.0,0.04,4,6,-1.6914450455944705,17,0.9354842113019196,0,Flagged due to geo-velocity (1315 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0021165,USR_0042,user,2026-01-25 08:50:19,impossible_travel,0.3764331482397581,0.7522723952751053,0.0005939012,impossible_travel,0.9764,0,8,6,1,0,12111.681876062425,1,0,0,0,0.1,0.02,3,6,-0.6293977221240378,5,0.9355885917941686,3,Flagged due to geo-velocity (12112 km/h) + rare command sequence (rarity=0.94) + command sequence length
SES_0000028,USR_0043,user,2026-01-01 06:42:42,normal,0.4210594409621011,0.8397458552402757,0.0023730267,brute_force,0.3755,0,6,3,0,1,0.0,0,1,0,1,0.0,0.0,1,1,0.0,1,0.9358642794946788,1,Flagged due to command sequence length + weekend access + new device fingerprint
SES_0008649,USR_0043,user,2026-01-10 20:17:42,normal,0.4142833960798783,0.8285220465629324,4.4745597e-05,impossible_travel,0.5244,0,20,5,1,0,24798.940251721444,1,0,0,0,0.2,0.06,3,4,0.739865091174887,3,0.9353700859077204,1,Flagged due to geo-velocity (24799 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0008651,USR_0043,user,2026-01-10 20:19:53,normal,0.3960460757210812,0.7919758159230386,0.00011633552,impossible_travel,0.5243,0,20,5,1,0,11358.293245063256,1,0,0,0,0.2,0.06,3,4,0.1064485238333746,2,0.935467237134815,1,Flagged due to geo-velocity (11358 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0024972,USR_0043,user,2026-01-29 17:19:32,normal,0.4113740445343168,0.8219289653110962,0.00081912376,impossible_travel,0.4932,0,17,3,0,0,8393.24156300214,1,0,0,1,0.1,0.04,4,5,1.2942736550485645,3,0.9356776912818464,1,Flagged due to geo-velocity (8393 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0076020,USR_0043,user,2026-03-29 20:18:13,normal,0.3840862306586796,0.7681117694880832,6.069183e-05,low_and_slow_exfiltration,0.3949,0,20,6,1,0,3307.246783645878,1,0,0,0,0.0,0.02,3,9,0.8960137211978931,1,0.9351526407294588,1,Flagged due to hour of day + new device fingerprint + anomalous session duration (z=0.9)
SES_0000013,USR_0044,user,2026-01-01 06:12:54,normal,0.3863437895613092,0.7584486851368702,0.014238894,device_spoofing,0.4386,0,6,3,0,1,0.0,0,1,0,1,0.0,0.0,1,1,0.0,16,0.9354613610525312,2,Flagged due to new device fingerprint + command sequence length + rare command sequence (rarity=0.94)
SES_0000030,USR_0044,user,2026-01-01 06:44:29,normal,0.4690967955190333,0.9339048529102688,0.004288738,lateral_movement,0.5101,0,6,3,0,1,0.0,0,0,0,1,0.5,0.5,2,2,-119.95000000000029,15,0.9354291962821214,2,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000251,USR_0044,user,2026-01-01 10:28:34,normal,0.3962334985224504,0.7855271015938319,0.0069398955,lateral_movement,0.3792,0,10,3,0,0,0.0,0,0,0,1,0.3333333333333333,0.3333333333333333,3,3,-9.30946310894209,16,0.9355462478412178,2,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0009109,USR_0044,user,2026-01-11 12:08:37,normal,0.415282861946631,0.8270544724772046,0.0035112514,impossible_travel,0.4005,0,12,6,1,0,3884.735149957968,1,1,0,0,0.1,0.04,5,6,1.3518115552690846,13,0.9355796684938292,2,Flagged due to geo-velocity (3885 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0009615,USR_0044,user,2026-01-11 21:50:33,normal,0.3701993292144037,0.4542746078115893,0.28612405,lateral_movement,0.4265,0,21,6,1,1,0.0,0,0,0,0,0.1,0.04,4,6,-0.6179542193255422,20,0.9356497030499218,2,Flagged due to rare command sequence (rarity=0.94) + command sequence length + new device fingerprint
SES_0014803,USR_0044,user,2026-01-17 21:13:12,normal,0.4075916359265576,0.408772428719189,0.40641084,lateral_movement,0.4503,0,21,5,1,1,0.0,0,0,0,0,0.0,0.04,4,6,-0.1738369339823474,18,0.935662584225855,2,Flagged due to rare command sequence (rarity=0.94) + command sequence length + new device fingerprint
SES_0020195,USR_0044,user,2026-01-24 06:59:43,normal,0.4245757618335288,0.8468776425576263,0.002273881,impossible_travel,0.8176,0,6,5,1,1,11710.17934103527,1,0,0,0,0.0,0.0,4,6,-1.6414911547381192,15,0.9354959244698628,2,Flagged due to geo-velocity (11710 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0056731,USR_0044,user,2026-03-07 21:53:28,normal,0.3706827477865945,0.5420457604037783,0.19931974,lateral_movement,0.5693,0,21,5,1,1,0.0,0,0,0,0,0.1,0.06,5,9,0.2783127705729762,19,0.935614505554939,2,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0070299,USR_0044,user,2026-03-23 12:36:57,normal,0.3647659696852163,0.7268666361885758,0.0026653032,impossible_travel,0.5791,0,12,0,0,0,22123.91158344968,1,0,0,0,0.0,0.0,4,8,-0.6644078709633536,15,0.9356415307754836,2,Flagged due to geo-velocity (22124 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0020844,USR_0045,user,2026-01-24 18:54:22,normal,0.3940271778913082,0.7873841590030786,0.0006701968,impossible_travel,0.4126,0,18,5,1,0,3071.025052249622,1,1,0,0,0.1,0.06,3,5,1.1891046644299077,10,0.9354413462122592,0,Flagged due to geo-velocity (3071 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0027691,USR_0045,user,2026-02-01 21:56:15,normal,0.3681916829903006,0.7354644899501188,0.00091887603,impossible_travel,0.6311,0,21,6,1,1,1789.1257893513837,1,0,0,0,0.0,0.0,3,3,-1.5499534750507766,12,0.935514969003214,0,Flagged due to geo-velocity (1789 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0053276,USR_0045,user,2026-03-03 21:11:14,normal,0.3912318292790816,0.7818711607404569,0.0005924978,impossible_travel,0.4198,0,21,1,0,1,1296.2327528463616,1,1,0,0,0.0,0.0,3,3,1.3435430877963133,7,0.9353669175585914,0,Flagged due to geo-velocity (1296 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0057424,USR_0045,user,2026-03-08 18:22:35,normal,0.3878495377470697,0.7752940943545579,0.00040498114,impossible_travel,0.6472,0,18,6,1,0,10820.826892617211,1,0,0,0,0.1,0.04,3,3,0.5762126528593573,9,0.9354272998644544,0,Flagged due to geo-velocity (10821 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0066398,USR_0045,user,2026-03-19 06:31:17,normal,0.388700980368054,0.7767130473996187,0.00068891334,impossible_travel,0.7701,0,6,3,0,1,4587.837520088847,1,0,0,0,0.0,0.04,4,9,1.207586441593044,10,0.9356390718610512,0,Flagged due to geo-velocity (4588 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0000439,USR_0046,user,2026-01-01 13:32:59,normal,0.3825929466440606,0.7643101952348432,0.00087569805,brute_force,0.3761,0,13,3,0,0,0.0,0,1,0,1,0.0,0.0,2,2,5.224077388553274,1,0.9356603342387924,5,Flagged due to command sequence length + weekend access + new device fingerprint
SES_0003769,USR_0046,user,2026-01-05 11:03:49,normal,0.3986952427644767,0.7968265532372558,0.0005639323,brute_force,0.449,0,11,0,0,0,0.0,0,1,0,1,0.2,0.0666666666666666,4,5,2.08724048665208,1,0.9352119439598936,5,Flagged due to command sequence length + weekend access + day of week
SES_0008706,USR_0046,user,2026-01-10 21:20:08,normal,0.3991606807678188,0.797959413727223,0.0003619478,impossible_travel,0.4975,0,21,5,1,1,2806.53017859622,1,0,0,0,0.0,0.04,3,5,2.424875935971691,3,0.9357191553291426,5,Flagged due to geo-velocity (2807 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0008754,USR_0046,user,2026-01-10 21:58:41,normal,0.416490416136158,0.8328701318732251,0.0001107004,impossible_travel,0.5078,0,21,5,1,1,4262.74021941314,1,0,0,0,0.0,0.04,3,5,0.6827509982911231,3,0.9359645646323248,5,Flagged due to geo-velocity (4263 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0019643,USR_0046,user,2026-01-23 12:26:23,normal,0.370381904892499,0.740661457055698,0.00010235273,low_and_slow_exfiltration,0.4396,0,12,4,0,0,967.3224883030816,1,1,0,0,0.0,0.0,2,5,0.3052385053549992,2,0.9350955071294056,5,Flagged due to hour of day + command sequence length + rare command sequence (rarity=0.94)
SES_0031292,USR_0046,user,2026-02-06 10:44:15,normal,0.3598961190358178,0.7195574901985986,0.00023474787,impossible_travel,0.4178,0,10,4,0,0,1483.920239349863,1,0,0,0,0.1,0.1,2,4,0.2782776995038912,1,0.9362200988772886,5,Flagged due to geo-velocity (1484 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0035296,USR_0046,user,2026-02-10 21:11:47,normal,0.3593507850968983,0.7184939734733675,0.00020759672,brute_force,0.3864,0,21,1,0,1,0.0,0,1,0,0,0.1,0.06,2,2,0.8717094574640987,1,0.9358367975098428,5,Flagged due to command sequence length + weekend access + new device fingerprint
SES_0045017,USR_0046,user,2026-02-22 11:56:07,normal,0.3906740120568744,0.781289142251689,5.8881862e-05,impossible_travel,0.3675,0,11,6,1,0,4731.966643770909,1,1,0,0,0.0,0.0,2,3,0.4631288556273374,4,0.9353533315397722,5,Flagged due to geo-velocity (4732 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0073510,USR_0046,user,2026-03-26 21:59:21,normal,0.3884723177633385,0.7767686159675283,0.00017601956,low_and_slow_exfiltration,0.4606,0,21,3,0,1,3006.6359225950546,1,0,0,0,0.1,0.04,2,4,-1.5162897292752295,1,0.9351208194838594,5,Flagged due to hour of day + new device fingerprint + rare command sequence (rarity=0.94)
SES_0000176,USR_0047,user,2026-01-01 09:05:27,normal,0.3840684388715541,0.7674277157658246,0.000709162,low_and_slow_exfiltration,0.3114,0,9,3,0,0,0.0,0,0,0,1,0.25,0.25,2,2,-1.226300838733253,1,0.9356328522539566,0,Flagged due to hour of day + new device fingerprint + anomalous session duration (z=-1.2)
SES_0003570,USR_0047,user,2026-01-05 07:32:08,normal,0.4101598663134543,0.8202168115943872,0.00010292103,impossible_travel,0.5278,0,7,0,0,0,34025.38939389385,1,0,0,0,0.0,0.025,2,4,1.218827438040874,1,0.9351526407294588,0,Flagged due to geo-velocity (34025 km/h) + impossible travel detected + new device fingerprint
SES_0008927,USR_0047,user,2026-01-11 09:01:49,normal,0.4138927792788217,0.8274151634206464,0.00037039514,impossible_travel,0.5547,0,9,6,1,0,41691.86042754695,1,0,0,0,0.1,0.02,2,4,0.6617399419866055,2,0.9354231213170524,0,Flagged due to geo-velocity (41692 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0034289,USR_0047,user,2026-02-09 17:56:03,normal,0.3935365984128759,0.7868574939609447,0.00021570286,impossible_travel,0.5256,0,17,0,0,0,20795.37405153059,1,0,0,0,0.1,0.04,2,3,1.4472478854911466,3,0.9355407634977528,0,Flagged due to geo-velocity (20795 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0051301,USR_0047,user,2026-03-01 16:34:54,normal,0.3672369423979148,0.7343151663142862,0.00015871848,impossible_travel,0.5889,0,16,6,1,0,4869.366840492696,1,0,0,0,0.1,0.06,5,5,1.7906180407934378,6,0.9353230772494486,0,Flagged due to geo-velocity (4869 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0059076,USR_0047,user,2026-03-10 16:35:50,normal,0.4063212301325876,0.8125418306354334,0.00010062963,low_and_slow_exfiltration,0.4818,0,16,1,0,0,20905.108535441563,1,0,0,0,0.0,0.0,3,4,0.8334073975803821,1,0.9350701947749516,0,Flagged due to hour of day + rare command sequence (rarity=0.94) + new device fingerprint
SES_0076725,USR_0047,user,2026-03-30 16:45:26,normal,0.4140274109927807,0.8280015376450233,5.328434e-05,low_and_slow_exfiltration,0.4014,0,16,0,0,0,12765.23124691176,1,0,0,0,0.0,0.02,2,9,1.3628075895082374,1,0.9351526407294588,0,Flagged due to hour of day + new device fingerprint + anomalous session duration (z=1.4)
SES_0000096,USR_0048,user,2026-01-01 07:40:57,normal,0.485386146145856,0.9700846560313032,0.00068763626,brute_force,0.3258,0,7,3,0,0,0.0,0,1,0,1,1.0,1.0,1,1,0.0,7,0.9356309925707724,1,Flagged due to high auth failure rate (100%) + failed auth rate (last 50) + new device fingerprint
SES_0000121,USR_0048,user,2026-01-01 07:58:18,normal,0.4396273825889789,0.8789994496424888,0.00025531554,lateral_movement,0.4968,0,7,3,0,0,0.0,0,0,0,1,0.5,0.5,2,2,67.32999999999993,12,0.9353053586013308,1,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000170,USR_0048,user,2026-01-01 08:59:09,normal,0.3803028502433469,0.758978490890358,0.0016272096,lateral_movement,0.528,0,8,3,0,0,0.0,0,0,0,1,0.3333333333333333,0.3333333333333333,3,3,11.827786576202673,9,0.9354354962458966,1,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0000891,USR_0048,user,2026-01-01 21:43:52,normal,0.3618895422944045,0.7205932482233627,0.0031858364,lateral_movement,0.5018,0,21,3,0,1,89.2253776683694,0,0,0,1,0.1666666666666666,0.1666666666666666,4,4,-3.154996470436409,13,0.935671794337732,1,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + command sequence length
SES_0008916,USR_0048,user,2026-01-11 08:47:28,normal,0.3757407915534447,0.7502104281425467,0.001271155,impossible_travel,0.8307,0,8,6,1,0,15622.922694164105,1,0,0,0,0.1,0.06,3,4,0.7705684166742466,11,0.935576836342282,1,Flagged due to geo-velocity (15623 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0012719,USR_0048,user,2026-01-15 13:26:34,normal,0.3728522636963172,0.7452028352139752,0.0005016922,impossible_travel,0.6175,0,13,3,0,0,25159.01917147004,1,0,0,0,0.1,0.04,3,4,-0.9596670051173946,10,0.9353094326850476,1,Flagged due to geo-velocity (25159 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0014848,USR_0048,user,2026-01-17 21:49:26,normal,0.3626800875127166,0.7246552221023179,0.0007049529,impossible_travel,0.6223,0,21,5,1,1,7379.44352931346,1,0,0,0,0.0,0.04,4,5,0.1409793389059898,12,0.9354613309187758,1,Flagged due to geo-velocity (7379 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0028465,USR_0048,user,2026-02-02 21:22:10,normal,0.3666260186129167,0.7322765934770762,0.00097544375,impossible_travel,0.5965,0,21,0,0,1,1880.470250333226,1,0,0,0,0.2,0.08,3,4,-0.024865016697359,9,0.9355870489458972,1,Flagged due to geo-velocity (1880 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0002262,USR_0049,user,2026-01-03 15:50:14,normal,0.3646196058117624,0.7286495580067538,0.0005896536,impossible_travel,0.5962,0,15,5,1,0,13350.539447681,1,0,0,0,0.0,0.0,4,4,-0.7879842536351314,10,0.93560508098507,4,Flagged due to geo-velocity (13351 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0033895,USR_0049,user,2026-02-09 10:38:35,normal,0.3818606534023755,0.763305532946202,0.00041577386,impossible_travel,0.4744,0,10,0,0,0,16701.54456368358,1,0,0,0,0.0,0.08,6,8,-0.2800398532752768,11,0.9353782822891624,4,Flagged due to geo-velocity (16702 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0035559,USR_0049,user,2026-02-11 10:02:20,normal,0.3718056371815139,0.7429035185082089,0.00070775585,impossible_travel,0.5792,0,10,2,0,0,20485.664835545995,1,0,0,0,0.1,0.08,4,7,0.1353684339552776,13,0.9355873456474878,4,Flagged due to geo-velocity (20486 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0001913,USR_0050,user,2026-01-03 09:15:20,normal,0.3902403684506653,0.7785778778254044,0.0019028591,impossible_travel,0.3786,0,9,5,1,0,1697.2229503900044,1,1,0,0,0.0,0.0,5,5,2.486917470588867,14,0.9354429579376856,1,Flagged due to geo-velocity (1697 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0001916,USR_0050,user,2026-01-03 09:17:31,normal,0.3662514036147447,0.731320153521106,0.0011826537,impossible_travel,0.622,0,9,5,1,0,11004.382585070422,1,0,0,0,0.0,0.0,4,5,0.5143472737779854,14,0.9354323164172418,1,Flagged due to geo-velocity (11004 km/h) + rare command sequence (rarity=0.94) + impossible travel detected
SES_0006830,USR_0050,user,2026-01-08 17:51:03,normal,0.4343990850893277,0.8633276651943959,0.005470505,impossible_travel,0.484,0,17,3,0,0,10818.742306521155,1,0,0,1,0.0,0.0204081632653061,6,7,-0.955350913479589,15,0.935656091406046,1,Flagged due to geo-velocity (10819 km/h) + impossible travel detected + rare command sequence (rarity=0.94)
SES_0033309,USR_0050,user,2026-02-08 16:13:23,normal,0.424623726099796,0.3809972073437113,0.46825024,lateral_movement,0.5749,0,16,6,1,0,0.0,0,0,0,0,0.0,0.02,6,7,1.3090280442826778,20,0.9354082955094436,1,Flagged due to rare command sequence (rarity=0.94) + new device fingerprint + resource diversity spike (6 unique resources)
